Meldepunktbez_Gers;Serialnummer;Bglbgungsjahr;Nächst_WechsJhr;Einbaudatum;Merkmal Zählertyp;Energierichtung;Messwerterfassung;Fernschaltung der Zähleinrichtung;Tarifanzahl;ILN_Messst__betr_;LKZ
DE0071947684600000000000000000824;1ISK0072786029;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000739;1EMH0008342903;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002050;1ISK0069849244;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053025996;1EMH0008091463;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002823;1EMH0009867180;2020;2028;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000700;1EMH0007303228;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000285;1ISK0069849132;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001337;1EMH0009008702;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001479;1ISK0072057111;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002691;1ISK0069849258;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000766;1EMH0009861274;2020;2028;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000131;1ISK0071621845;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002171;1ISK0072786016;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000469;1ISK0072057150;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002004;1ISK0071622679;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000553;1ISK0071622710;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002759;000000190000140607;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002739;000000190000095410;2011;2023;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001012;1ISK0072785881;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001970;1ISK0071621960;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002398;1EMH0008342972;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001294;1ISK0071624059;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001611;1ISK0069849067;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053042865;1ISK0083876364;2021;2029;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000001404;1ISK0071621962;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001130;1ISK0071621892;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002404;1EMH0008343023;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001487;1ISK0072057113;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000798;1ISK0071624064;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001155;1ISK0071622009;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001446;1ISK0071275789;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000681;1ISK0071621993;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002326;1EMH0008342983;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001429;1ISK0069849045;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000586;1ISK0070698892;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000274;1ISK0070698895;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053041063;000000000000597551;2022;2030;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000000383;1EMH0007450138;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000309;000000190000097203;2011;2027;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000000261;1ISK0072785937;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053038168;1EMH0010769233;2021;2029;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000418;1EMH0008094669;2018;2026;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000906;1EMH0008090572;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002697;000000000052812633;2011;2027;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000001916;1EMH0007303251;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001358;1ISK0071621843;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001919;1ISK0072785920;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001022;1ISK0072785885;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000321;1EMH0006533700;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001519;1ISK0071621930;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002831;1EMH0009855831;2020;2028;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002505;000000000005577938;2009;2025;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000001704;1EMH0008342999;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000787;1ISK0072057253;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000010;000000190000180352;2013;2025;01.01.2023;;ERZ;MMR;Z07;ZTZ;ILN_MSB_HAU;
DE0071947684600000000000000000203;1EMH0009008787;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000778;1ISK0072785921;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053042885;000000000000597371;2017;2025;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000000998;1ISK0072057218;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001266;1EMH0008342994;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001094;1ISK0070698863;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000814;1ISK0070698539;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002786;1EMH0009008753;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002592;000000006442481021;2010;2026;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000001451;1ISK0069849290;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002435;1ISK0070698864;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000320;1ISK0069849129;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000163;1ISK0072057126;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053040542;1HLY0300009000;2021;2029;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001518;1ISK0071621842;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001049;1EMH0008090569;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002066;1ISK0072785801;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000966;1ISK0070698851;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053025299;1EMH0008092175;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053030255;1EMH0008350466;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000489;1ISK0072785850;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001542;1EMH0008090510;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001340;1ISK0072786007;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000872;1EMH0008342842;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000794;1ISK0072057161;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001512;1ISK0070698857;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002605;1EMH0007845501;2018;2026;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000646;1ISK0072785828;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000431;1EMH0007294596;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001656;1EMH0009008691;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001483;1ISK0072057116;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053028786;1EMH0008350280;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001809;H405294;2014;2030;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0003967684600000000000053028785;1EMH0008350281;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000104;1EMH0008350503;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000496;1ISK0072785860;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001505;1ISK0071621940;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001270;1ISK0071621837;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000813;1ISK0072057160;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000439;1ISK0072057191;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002598;51721137-2009;2010;2026;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000002125;1ISK0069849107;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002441;1ISK0071622699;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002416;1ISK0069845707;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001651;000000190000186129;2013;2026;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000407;000000190000197418;2014;2030;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000000276;1EMH0008342790;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002045;1EMH0007879034;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001540;1EMH0008552621;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053024910;001020100002781940;0;0;01.01.2023;;ERZ;MMR;Z07;ETZ;9904903000003;
DE0071947684600000000000000002162;1ISK0071624159;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000313;1ISK0069849162;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001371;1EMH0008090475;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000554;1ISK0071622711;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000749;1ISK0071621917;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000781;1ISK0072785929;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001612;1EMH0011225742;2021;2029;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000588;1EMH0007302432;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001902;1ISK0069849223;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000659;1EMH0007450105;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002544;1EMH0008342916;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001743;1ISK0071624086;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001042;1ISK0070698893;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053039948;1EMH0010221053;2021;2029;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000994;1EMH0007253169;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000127;1EMH0007759419;2018;2026;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001403;1ISK0071621964;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001903;1ISK0069849316;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001679;1EMH0007302426;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000301;1ISK0069849134;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002798;1EMH0008342982;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000165;1ISK0072057131;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001192;1ISK0072785842;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000517;1ISK0071621982;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053018207;1EMH0004497120;2014;2022;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000000123;1ISK0071621833;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000226;1ISK0072057275;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053039011;1EMH0011224752;2021;2029;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001496;1ISK0072057105;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002301;1ISK0071624079;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001998;1ISK0071624242;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000254;1ISK0072785964;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001189;1ISK0071273565;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000519;1EMH0007759420;2018;2026;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000247;1EMH0008090573;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002802;1EMH0011225167;2021;2029;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000326;1ISK0069849111;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002128;1ISK0072785913;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001077;1ISK0069849048;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001669;1ISK0071273559;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000243;1ISK0072057099;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000510;1EMH0007302422;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000365;1ISK0069849309;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001535;1EMH0008090499;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001118;1ISK0071621904;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002087;1EMH0008342908;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000494;1ISK0072785847;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001860;1ISK0071273556;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002319;1EMH0007303458;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001132;1ISK0071621896;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001528;1ISK0071624282;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002853;1EMH0008343001;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002038;1ISK0071621863;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001356;1EMH0006682647;2017;2025;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000413;1ISK0069849246;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001495;1ISK0072057106;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000443;1ISK0072057211;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053019863;1EMH0004970400;2014;2022;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000001056;000000000000051352;2007;2023;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000000964;1EMH0007302413;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000962;1ISK0071621969;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001397;1ISK0069849321;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000142;1ISK0071621882;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000155;1EMH0009008689;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000568;1ISK0070698871;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001128;1EMH0008090520;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001348;1HAG1000325056;2015;2023;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000883;1EMH0008342969;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002440;1ISK0071621832;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000323;1ISK0069849146;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001750;1ISK0069846324;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002263;1ISK0072057260;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001072;1ISK0071275785;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002426;1ISK0069849136;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002251;1ISK0069849185;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000940;1EMH0008094693;2018;2026;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000472;1ISK0070698904;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002456;1ISK0071621893;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001846;1EMH0007303224;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001946;1EMH0008342947;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002110;1ISK0071622018;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001383;1EMH0008090506;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001064;1ISK0072786024;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000210;1ISK0072057281;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000713;1ISK0072785928;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001722;1ISK0071624344;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001752;1EMH0008342941;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001514;1EMH0007253171;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002232;1ISK0071621991;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000815;1ISK0072057243;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002893;1EMH0008342849;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002901;1EMH0008090535;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001063;1ISK0072786025;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002921;1ISK0071624174;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001718;1ISK0072786082;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002847;000000190000139750;2012;;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001731;000000190000114444;2012;2024;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001391;1ISK0069849227;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
